Namespace(batch_size=128, epochs=100, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O0', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
82 	 88.5 	 80.0 	 0.0010 	 0.8645 	 0.7339 	 0.8577 	 0.7257 	 0.5483 	 0.3693 	 0.2269 	 0.3295
83 	 89.1 	 80.8 	 0.0010 	 0.8649 	 0.7351 	 0.8550 	 0.7293 	 0.5470 	 0.3674 	 0.2231 	 0.3263
84 	 89.2 	 80.7 	 0.0010 	 0.8614 	 0.7347 	 0.8545 	 0.7292 	 0.5453 	 0.3644 	 0.2232 	 0.3257
85 	 89.8 	 81.0 	 0.0010 	 0.8627 	 0.7346 	 0.8530 	 0.7279 	 0.5529 	 0.3668 	 0.2236 	 0.3276
86 	 89.9 	 81.5 	 0.0010 	 0.8605 	 0.7376 	 0.8525 	 0.7308 	 0.5504 	 0.3683 	 0.2242 	 0.3276
87 	 89.9 	 81.5 	 0.0010 	 0.8606 	 0.7363 	 0.8513 	 0.7315 	 0.5511 	 0.3681 	 0.2211 	 0.3250
88 	 89.9 	 81.4 	 0.0010 	 0.8593 	 0.7374 	 0.8515 	 0.7292 	 0.5521 	 0.3668 	 0.2228 	 0.3261
89 	 89.9 	 81.3 	 0.0010 	 0.8603 	 0.7353 	 0.8527 	 0.7283 	 0.5493 	 0.3688 	 0.2238 	 0.3276
90 	 90.7 	 82.0 	 0.0010 	 0.8585 	 0.7366 	 0.8512 	 0.7316 	 0.5502 	 0.3700 	 0.2247 	 0.3279
91 	 90.6 	 81.6 	 0.0010 	 0.8581 	 0.7403 	 0.8490 	 0.7303 	 0.5513 	 0.3718 	 0.2282 	 0.3297
92 	 91.0 	 82.2 	 0.0010 	 0.8548 	 0.7378 	 0.8480 	 0.7304 	 0.5537 	 0.3734 	 0.2286 	 0.3303
93 	 90.7 	 81.8 	 0.0010 	 0.8539 	 0.7390 	 0.8494 	 0.7332 	 0.5510 	 0.3674 	 0.2219 	 0.3245
94 	 91.0 	 82.4 	 0.0010 	 0.8550 	 0.7391 	 0.8480 	 0.7333 	 0.5509 	 0.3699 	 0.2248 	 0.3265
95 	 91.1 	 82.6 	 0.0010 	 0.8537 	 0.7397 	 0.8473 	 0.7325 	 0.5526 	 0.3732 	 0.2299 	 0.3309
96 	 91.2 	 82.7 	 0.0010 	 0.8536 	 0.7397 	 0.8467 	 0.7337 	 0.5508 	 0.3682 	 0.2229 	 0.3263
97 	 91.1 	 82.6 	 0.0010 	 0.8541 	 0.7372 	 0.8473 	 0.7327 	 0.5533 	 0.3690 	 0.2233 	 0.3260
98 	 91.6 	 82.4 	 0.0010 	 0.8517 	 0.7391 	 0.8484 	 0.7287 	 0.5542 	 0.3720 	 0.2283 	 0.3308
99 	 91.0 	 82.3 	 0.0010 	 0.8509 	 0.7396 	 0.8458 	 0.7324 	 0.5549 	 0.3724 	 0.2246 	 0.3286
Total train time: 157.0114 minutes
Best Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
99 	 0.8458 	 0.7324 	 0.5549 	 0.3724 	 0.2246 	 0.3286 	 9.0167
Last Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
99 	 0.8458 	 0.7324 	 0.5549 	 0.3724 	 0.2246 	 0.3286 	 8.9413
