Namespace(batch_size=128, epochs=100, lr_min=0.0, lr_max=0.1, weight_decay=0.0005, momentum=0.9, gamma=0.0, opt_level='O0', loss_scale='1.0', conv_layer='soc', init_channels=32, activation='maxmin', block_size=1, lln=False, data_dir='./cifar-data', dataset='cifar10', epsilon=36, out_dir='LipConvnet_cifar10_1_soc_32_maxmin_cr0.0', seed=0)
Epoch 	 Seconds 	 LR 	 Train Loss 	 Train Acc 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Test Cert
91 	 108.0 	 97.3 	 0.0010 	 0.8087 	 0.7530 	 0.8125 	 0.7386 	 0.5699 	 0.3986 	 0.2512 	 0.3475
92 	 106.5 	 96.9 	 0.0010 	 0.8048 	 0.7527 	 0.8114 	 0.7427 	 0.5717 	 0.3993 	 0.2509 	 0.3474
93 	 99.1 	 89.6 	 0.0010 	 0.8053 	 0.7526 	 0.8121 	 0.7395 	 0.5684 	 0.3953 	 0.2454 	 0.3446
94 	 100.2 	 90.7 	 0.0010 	 0.8055 	 0.7540 	 0.8109 	 0.7429 	 0.5687 	 0.3962 	 0.2477 	 0.3447
95 	 100.9 	 91.1 	 0.0010 	 0.8047 	 0.7537 	 0.8096 	 0.7396 	 0.5738 	 0.4021 	 0.2526 	 0.3495
96 	 100.9 	 91.4 	 0.0010 	 0.8045 	 0.7541 	 0.8102 	 0.7430 	 0.5713 	 0.3914 	 0.2465 	 0.3441
97 	 101.5 	 92.0 	 0.0010 	 0.8039 	 0.7544 	 0.8094 	 0.7416 	 0.5703 	 0.3950 	 0.2480 	 0.3434
98 	 101.4 	 91.7 	 0.0010 	 0.8013 	 0.7553 	 0.8109 	 0.7391 	 0.5724 	 0.3991 	 0.2539 	 0.3478
99 	 102.0 	 92.2 	 0.0010 	 0.8017 	 0.7536 	 0.8086 	 0.7443 	 0.5744 	 0.3989 	 0.2493 	 0.3455
Total train time: 175.7154 minutes
Best Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
99 	 0.8086 	 0.7443 	 0.5744 	 0.3989 	 0.2493 	 0.3455 	 9.6608
Last Epoch 	 Test Loss 	 Test Acc 	 Test Robust (36) 	 Test Robust (72) 	 Test Robust (108) 	 Mean Cert 	 Test Time
99 	 0.8086 	 0.7443 	 0.5744 	 0.3989 	 0.2493 	 0.3455 	 9.8321
